Marital status,Nacionality,Gender,Age at enrollment,Displaced,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Unemployment rate,Inflation rate,GDP,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations)
1,1,1,35,0,0,34,34,0,0,0,0,1,0,9.4,-0.8,-3.12,43,1,9670,1,6,170.0,111.6,1,5,5,1,14.0,0
1,1,1,23,1,0,1,38,4,7,0,0,0,0,8.9,1.4,3.51,18,3,9147,1,1,133.1,101.0,0,5,0,0,0.0,0
2,1,1,35,0,0,34,34,0,0,0,0,1,0,9.4,-0.8,-3.12,43,1,9670,1,1,120.0,128.2,0,5,5,0,0.0,0
2,1,1,32,0,0,3,19,4,6,0,0,1,0,16.2,0.3,-0.92,39,1,9003,1,3,110.0,150.0,0,6,8,6,18.875,0
1,1,1,20,0,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,1,1,9853,1,1,133.1,142.8,0,6,12,0,0.0,0
1,1,1,44,1,0,37,37,6,6,0,0,1,0,8.9,1.4,3.51,7,1,9991,0,40,150.0,150.0,3,7,9,7,13.5,0
2,1,1,53,0,0,37,19,9,10,0,0,1,0,16.2,0.3,-0.92,39,1,9254,1,19,133.1,156.5,7,11,12,2,15.0,7
1,1,1,28,0,0,37,37,9,4,0,1,0,0,12.4,0.5,1.79,39,1,9119,1,19,120.0,98.6,0,5,10,0,0.0,0
1,1,1,31,0,0,37,37,9,9,0,0,1,0,12.7,3.7,-1.7,7,1,9991,0,3,130.0,130.0,9,9,9,9,14.22222222222222,0
1,1,1,44,0,0,1,3,9,10,0,1,0,0,15.5,2.8,-4.06,39,1,9003,1,1,100.0,120.0,2,7,14,4,12.0,2
1,1,1,19,1,0,1,1,9,9,0,0,1,0,12.7,3.7,-1.7,1,1,9085,1,1,142.0,127.7,0,5,9,5,12.6,1
1,1,1,18,0,0,3,19,3,5,0,0,1,1,9.4,-0.8,-3.12,18,1,9119,1,1,148.0,147.7,0,5,5,0,0.0,0
1,1,1,20,1,0,19,19,5,5,0,0,1,0,16.2,0.3,-0.92,44,1,9003,1,39,170.0,170.0,0,6,8,6,14.5,0
1,1,1,55,0,0,37,37,7,7,0,0,1,0,11.1,0.6,2.02,39,1,9070,1,1,110.0,110.2,0,6,6,6,14.5,0
1,1,1,19,0,0,12,19,5,5,0,0,1,0,12.4,0.5,1.79,17,2,9119,1,1,135.0,121.0,0,5,0,0,0.0,0
1,1,1,18,0,0,19,37,9,9,0,0,1,0,12.4,0.5,1.79,1,1,9147,1,1,133.0,129.9,0,5,5,5,11.6,0
2,1,1,43,0,0,37,37,7,4,0,0,1,0,15.5,2.8,-4.06,39,1,9773,1,1,133.1,132.0,0,6,10,4,11.75,0
1,1,1,18,1,0,19,19,9,6,0,0,1,0,13.9,-0.3,0.79,18,3,9254,1,1,121.0,125.9,0,6,0,0,0.0,0
1,1,1,18,1,0,3,3,2,2,0,0,1,0,9.4,-0.8,-3.12,1,1,171,1,1,159.0,165.7,0,0,0,0,0.0,0
1,1,1,20,1,0,37,38,9,9,0,1,1,1,8.9,1.4,3.51,17,5,9254,1,1,130.0,122.7,0,6,7,0,0.0,0
2,1,1,29,0,0,37,19,9,9,0,1,0,0,10.8,1.4,1.74,39,1,9991,0,1,121.0,141.4,0,5,7,4,11.25,0
1,1,1,44,1,0,37,37,9,10,0,1,1,0,13.9,-0.3,0.79,39,1,9130,1,19,133.1,156.4,0,6,9,5,11.571428571428571,0
1,1,1,20,1,0,38,37,8,7,0,0,1,0,12.4,0.5,1.79,43,1,9070,1,1,125.0,131.7,3,6,6,4,12.75,0
2,1,1,36,1,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,39,2,9147,1,1,120.0,104.7,0,4,4,0,0.0,0
2,1,1,29,0,0,37,37,90,90,0,0,0,0,12.7,3.7,-1.7,39,1,9085,1,19,110.0,110.0,0,5,5,0,0.0,0
1,1,1,18,1,0,1,1,9,9,0,0,1,0,10.8,1.4,1.74,1,1,9670,1,1,120.0,129.1,0,6,6,4,11.25,0
1,1,1,24,0,0,1,1,1,6,0,0,0,0,13.9,-0.3,0.79,39,1,9003,1,1,133.1,120.0,0,6,0,0,0.0,0
1,1,1,20,0,0,3,19,2,5,0,0,1,0,15.5,2.8,-4.06,1,1,9773,1,1,133.1,127.0,0,6,6,6,14.333333333333334,0
2,1,1,45,0,0,19,37,9,9,0,1,0,0,16.2,0.3,-0.92,39,1,8014,0,19,133.1,151.5,0,6,7,0,0.0,0
1,1,1,28,1,0,38,37,4,4,0,0,1,1,7.6,2.6,0.32,43,2,9500,1,1,130.0,126.8,18,23,23,20,13.5,3
1,1,1,18,1,0,1,19,4,7,0,0,1,0,12.4,0.5,1.79,1,1,9500,1,1,128.0,125.6,0,7,7,7,12.444285714285714,0
1,1,1,23,1,0,19,19,9,4,0,0,1,0,9.4,-0.8,-3.12,1,2,9147,1,1,140.0,127.8,0,5,7,3,10.666666666666666,1
1,1,1,22,0,0,19,19,5,5,0,0,1,1,12.4,0.5,1.79,1,1,9070,1,1,140.0,131.3,1,6,6,6,12.666666666666666,0
1,1,1,33,0,0,37,38,5,5,0,0,1,0,10.8,1.4,1.74,39,1,9991,0,12,120.0,155.7,0,5,5,5,13.2,0
1,1,1,21,0,0,1,38,9,6,0,0,1,0,8.9,1.4,3.51,53,1,9003,1,42,130.0,128.5,7,12,20,10,12.7,0
2,1,1,45,0,0,37,37,9,5,0,0,1,0,15.5,2.8,-4.06,39,1,9147,1,1,100.0,170.0,0,5,6,5,14.833333333333334,0
2,1,1,44,0,0,37,37,9,9,0,0,0,0,15.5,2.8,-4.06,39,1,9003,1,1,133.1,100.0,4,10,10,4,11.5,0
4,1,1,42,0,0,19,19,90,99,0,0,1,0,12.7,3.7,-1.7,39,1,9670,1,1,110.0,107.2,0,6,0,0,0.0,0
1,1,1,20,1,0,19,1,9,7,0,0,1,0,12.4,0.5,1.79,18,1,9147,1,1,147.0,139.3,0,5,0,0,0.0,0
1,1,1,20,1,0,1,38,2,8,0,0,1,1,8.9,1.4,3.51,1,2,9254,1,1,137.0,122.3,0,6,7,6,14.714285714285714,0
1,1,1,26,0,0,1,1,4,4,0,1,0,0,12.4,0.5,1.79,51,1,8014,0,1,120.0,128.5,2,8,13,4,10.5,0
2,1,1,31,0,0,37,37,8,7,0,0,1,0,13.9,-0.3,0.79,39,1,9003,1,1,133.1,150.0,0,6,10,6,15.0,0
1,1,1,19,0,0,1,19,9,9,0,1,1,1,16.2,0.3,-0.92,1,1,9773,1,1,142.0,136.1,0,6,6,6,12.666666666666666,0
1,1,1,28,1,0,37,37,0,0,0,0,1,0,7.6,2.6,0.32,39,1,9773,1,19,100.0,128.0,0,6,7,6,13.166666666666666,0
1,1,1,20,1,0,19,37,9,9,0,0,1,1,10.8,1.4,1.74,1,1,171,1,1,149.0,158.1,0,0,0,0,0.0,0
2,1,0,43,1,0,37,1,9,10,0,0,1,0,9.4,-0.8,-3.12,1,2,8014,0,1,110.0,108.7,0,6,6,6,13.0,0
1,101,1,25,0,1,1,19,2,7,0,0,1,1,15.5,2.8,-4.06,39,1,171,1,19,133.1,110.0,0,0,0,0,0.0,0
1,1,0,40,0,0,37,37,9,9,1,1,1,0,16.2,0.3,-0.92,39,1,9238,1,19,133.1,120.0,0,6,13,2,10.0,0
1,6,0,20,0,1,5,4,1,1,0,0,1,0,12.4,0.5,1.79,44,1,9085,1,39,150.0,150.0,2,6,7,6,13.333333333333334,0
2,1,0,46,0,0,37,37,9,1,0,0,1,0,11.1,0.6,2.02,39,1,8014,0,12,133.1,113.0,0,6,13,3,12.333333333333334,0
1,1,0,26,0,0,19,37,5,7,0,0,1,0,8.9,1.4,3.51,51,1,33,1,1,121.0,118.6,14,21,23,20,13.181818181818182,0
2,1,0,34,0,0,3,1,5,5,0,0,1,1,12.4,0.5,1.79,39,1,9500,1,1,133.1,148.8,0,7,7,6,12.513333333333334,0
1,1,0,19,1,0,38,37,9,5,0,0,1,0,10.8,1.4,1.74,18,3,9853,1,1,122.0,120.3,0,6,0,0,0.0,0
1,1,0,18,1,0,19,19,9,9,0,0,1,1,12.7,3.7,-1.7,1,6,9500,1,1,143.0,127.0,0,8,8,7,13.585714285714284,0
1,1,0,18,1,0,19,19,4,9,0,0,1,0,12.7,3.7,-1.7,1,1,9556,1,1,123.0,113.8,0,7,9,7,11.155555555555557,0
1,1,1,37,0,0,38,37,9,7,0,0,1,1,13.9,-0.3,0.79,39,1,8014,0,1,120.0,108.0,1,7,9,6,11.857142857142858,0
1,1,1,23,0,0,19,38,9,7,0,0,1,1,9.4,-0.8,-3.12,17,1,171,1,1,114.0,129.1,0,0,0,0,0.0,0
1,1,1,26,0,0,19,38,9,7,0,0,1,0,15.5,2.8,-4.06,43,1,9070,1,1,114.0,135.9,9,14,14,14,14.0,0
1,22,0,18,1,1,19,38,3,5,0,0,0,0,10.8,1.4,1.74,10,2,9773,1,1,154.4,154.4,0,6,8,5,12.0,0
1,1,0,19,1,0,3,3,2,2,0,0,1,0,11.1,0.6,2.02,17,4,9500,1,1,136.0,132.5,0,7,8,7,13.198571428571428,0
1,22,0,18,0,1,19,1,4,9,0,0,1,0,12.4,0.5,1.79,10,2,9085,1,1,163.3,163.3,0,6,10,6,13.5,0
1,1,0,19,1,0,1,3,4,3,0,0,1,0,8.9,1.4,3.51,1,1,9670,1,1,126.0,122.5,0,6,6,6,13.333333333333334,0
1,1,0,22,0,0,1,1,1,5,0,0,1,1,9.4,-0.8,-3.12,17,1,9070,1,1,137.0,131.8,0,6,7,6,12.166666666666666,0
1,1,0,18,1,0,19,1,9,5,0,0,1,1,12.7,3.7,-1.7,1,3,9500,1,1,139.0,135.0,0,8,8,7,12.214285714285714,0
1,1,0,18,0,0,19,39,5,4,0,0,1,1,13.9,-0.3,0.79,17,1,9254,1,1,142.0,141.7,0,6,8,6,12.666666666666666,0
1,1,0,18,1,0,38,38,5,5,0,0,1,1,8.9,1.4,3.51,1,3,9773,1,1,133.1,131.3,0,6,7,6,12.285714285714286,0
1,1,0,18,1,0,38,37,5,7,0,0,1,1,12.4,0.5,1.79,1,6,9254,1,1,126.0,123.9,0,6,7,6,13.0,0
1,1,0,18,1,0,4,3,7,4,0,0,1,0,8.9,1.4,3.51,1,2,9254,1,1,131.0,126.1,0,6,8,6,12.142857142857142,0
1,1,0,19,1,0,1,19,7,7,0,0,1,1,11.1,0.6,2.02,17,6,9500,1,1,131.0,126.5,0,7,8,7,13.875714285714285,0
1,1,0,20,0,0,19,1,5,5,0,0,1,0,15.5,2.8,-4.06,17,1,9853,1,1,108.0,107.3,0,6,0,0,0.0,0
1,1,0,19,1,0,1,19,9,5,0,0,1,1,15.5,2.8,-4.06,17,4,9238,1,1,133.1,95.0,0,6,12,6,11.666666666666666,0
1,1,0,18,1,0,3,1,4,7,0,0,1,0,15.5,2.8,-4.06,1,2,9085,1,1,122.0,116.1,0,6,13,6,13.153846153846152,0
1,1,0,18,1,0,1,1,9,7,0,0,1,1,12.4,0.5,1.79,1,4,9070,1,1,143.0,134.6,0,6,6,6,14.5,0
1,1,0,18,1,0,19,19,7,7,0,0,1,1,11.1,0.6,2.02,17,6,9500,1,1,135.0,128.0,0,7,7,7,14.44142857142857,0
1,1,0,18,1,0,3,38,2,6,0,0,1,0,12.4,0.5,1.79,17,2,9773,1,1,148.0,144.2,0,6,6,6,15.166666666666666,0
1,1,0,18,0,0,19,38,4,8,0,0,1,1,10.8,1.4,1.74,17,1,9147,1,1,134.0,129.5,0,5,5,5,11.6,0
1,1,0,18,1,0,1,1,4,7,0,1,1,0,16.2,0.3,-0.92,17,1,9773,1,1,122.0,116.8,0,6,6,6,11.666666666666666,0
1,1,0,20,0,0,37,38,9,6,0,0,1,1,16.2,0.3,-0.92,44,1,9003,1,39,160.0,160.0,0,6,8,6,12.625,0
1,1,0,19,1,0,38,37,3,5,0,0,1,1,9.4,-0.8,-3.12,16,2,9238,1,1,126.0,127.1,0,6,14,3,12.666666666666666,0
1,1,0,19,1,0,38,38,8,7,0,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,115.0,112.9,0,6,7,6,11.857142857142858,0
1,1,0,19,0,0,19,19,7,7,0,0,1,0,12.4,0.5,1.79,1,1,9670,1,1,130.0,121.6,0,6,7,6,14.714285714285714,0
1,26,0,20,0,1,42,1,2,7,1,1,1,0,8.9,1.4,3.51,15,1,9670,1,1,130.0,130.0,0,6,6,6,13.5,0
1,1,0,18,1,0,38,19,9,5,0,0,1,1,10.8,1.4,1.74,18,1,9130,1,1,135.0,121.7,0,5,7,4,11.5,0
1,1,0,33,0,0,1,39,4,7,0,0,1,0,12.4,0.5,1.79,7,1,9147,1,3,120.0,120.0,2,5,9,2,14.0,0
1,1,0,19,0,0,19,19,4,5,0,0,1,1,13.9,-0.3,0.79,1,1,9853,1,1,148.0,143.5,0,7,8,6,12.833333333333334,0
1,1,0,18,0,0,1,1,9,9,0,0,1,1,15.5,2.8,-4.06,17,2,9556,1,1,136.0,128.3,0,7,7,7,13.428571428571429,0
1,1,0,19,0,0,19,1,4,3,0,0,1,0,8.9,1.4,3.51,17,1,9070,1,1,108.0,111.9,0,6,0,0,0.0,0
1,1,0,18,1,0,3,1,2,8,0,0,1,0,12.4,0.5,1.79,1,3,9773,1,1,153.0,137.6,0,6,6,6,16.0,0
1,1,0,20,1,0,19,19,9,5,0,0,1,0,10.8,1.4,1.74,1,1,9238,1,1,135.0,135.0,0,6,6,6,13.833333333333334,0
1,1,0,19,1,0,19,37,7,7,0,0,1,0,9.4,-0.8,-3.12,1,5,9500,1,1,146.0,133.8,0,8,9,8,13.2325,1
1,1,1,18,1,0,19,19,9,9,0,0,1,1,9.4,-0.8,-3.12,1,2,9773,1,1,130.0,126.9,0,6,6,6,14.0,0
1,1,1,19,1,0,1,2,5,3,0,1,1,1,13.9,-0.3,0.79,17,2,9254,1,1,113.0,106.7,0,6,14,2,10.0,0
1,22,0,25,1,1,37,37,9,9,0,0,1,0,13.9,-0.3,0.79,43,1,8014,0,1,145.7,145.7,8,16,16,15,13.333333333333334,0
1,1,0,19,0,0,38,37,5,5,0,0,1,0,12.7,3.7,-1.7,1,1,8014,0,1,126.0,118.7,0,6,6,6,12.5,0
1,1,1,33,1,0,34,34,0,0,0,1,1,0,7.6,2.6,0.32,17,1,9991,0,1,160.0,161.8,0,5,8,2,10.5,0
1,26,0,19,0,1,1,1,2,3,0,0,1,0,11.1,0.6,2.02,15,1,9147,1,1,130.0,130.0,0,5,10,4,12.0,0
1,1,0,18,1,0,19,1,5,10,0,0,1,0,11.1,0.6,2.02,1,1,9773,1,1,156.0,136.8,0,6,6,6,14.0,0
1,1,0,18,1,0,3,19,2,7,0,0,1,0,7.6,2.6,0.32,17,5,9853,1,1,141.0,130.9,0,6,7,6,13.5,0
1,1,0,18,1,0,19,37,7,7,0,0,1,0,9.4,-0.8,-3.12,1,3,9500,1,1,143.0,127.0,0,8,8,8,13.07375,0
2,1,0,37,0,0,38,38,2,10,0,0,1,0,16.2,0.3,-0.92,39,1,9500,1,19,133.1,120.0,0,7,9,2,10.75,0
1,41,0,20,1,1,37,37,5,5,0,0,1,1,10.8,1.4,1.74,1,1,9254,1,1,172.0,153.8,0,6,6,6,14.0,0
1,26,1,21,0,1,19,19,9,6,0,0,1,0,11.1,0.6,2.02,15,1,9238,1,1,140.0,140.0,0,6,7,6,12.333333333333334,0
1,1,0,18,0,0,38,1,5,4,0,0,1,1,12.4,0.5,1.79,17,1,9500,1,1,142.0,136.6,0,7,7,7,13.464285714285714,0
1,1,0,18,1,0,19,1,3,9,0,0,1,1,16.2,0.3,-0.92,1,2,9773,1,1,148.0,140.0,0,6,6,6,13.666666666666666,0
1,1,0,18,0,0,19,37,9,7,0,1,1,0,9.4,-0.8,-3.12,1,4,9500,1,1,137.0,130.8,0,8,9,8,14.4025,1
1,1,0,31,1,0,38,38,9,9,0,0,1,0,11.1,0.6,2.02,1,1,9500,1,1,143.0,138.8,0,7,9,7,15.46875,0
1,1,0,23,0,0,1,1,4,10,0,1,1,0,12.7,3.7,-1.7,1,1,9238,1,1,133.1,110.0,0,6,8,6,12.625,0
1,1,0,19,1,0,37,19,9,9,0,0,1,0,7.6,2.6,0.32,1,4,9500,1,1,138.0,127.8,0,7,7,6,14.983333333333334,0
1,1,0,20,1,0,37,38,4,9,0,0,1,1,11.1,0.6,2.02,16,3,9773,1,1,138.0,134.2,0,6,6,6,15.0,0
2,1,0,40,0,0,37,37,7,5,0,0,1,0,12.7,3.7,-1.7,39,1,8014,0,1,150.0,143.0,5,9,9,9,15.88888888888889,0
1,1,0,32,1,0,37,37,9,9,0,1,1,0,16.2,0.3,-0.92,44,1,9085,1,39,120.0,120.0,0,6,14,4,11.5,0
1,1,0,24,1,0,37,37,9,7,0,0,1,0,10.8,1.4,1.74,1,4,9254,1,1,110.0,113.2,0,6,14,2,10.5,0
1,1,0,18,1,0,19,37,5,8,0,0,1,0,7.6,2.6,0.32,17,4,9500,1,1,146.0,135.8,0,7,7,6,13.983333333333334,0
1,1,0,18,0,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,1,1,9238,1,1,148.0,143.5,0,6,6,6,13.0,0
1,1,0,18,1,0,19,37,4,7,0,0,1,1,10.8,1.4,1.74,1,1,9238,1,1,145.0,148.9,0,6,6,6,13.666666666666666,0
1,1,0,27,1,0,38,38,4,7,0,0,0,0,15.5,2.8,-4.06,39,1,9003,1,1,133.1,115.6,0,6,8,0,0.0,0
1,1,0,18,0,0,38,37,9,5,0,0,1,0,7.6,2.6,0.32,1,1,9147,1,1,160.0,159.3,0,5,5,5,14.4,0
1,1,0,19,1,0,19,12,9,4,0,0,1,0,7.6,2.6,0.32,1,1,9853,1,1,130.0,133.2,0,6,6,6,14.166666666666666,0
1,1,0,19,1,0,37,34,0,0,0,0,1,0,7.6,2.6,0.32,17,2,8014,0,1,120.0,117.6,0,6,8,5,12.2,0
1,1,0,20,0,0,37,37,9,10,0,0,1,0,12.7,3.7,-1.7,17,1,9853,1,1,120.0,122.6,0,6,8,3,12.333333333333334,0
1,1,0,30,0,0,19,19,9,9,0,0,1,0,11.1,0.6,2.02,39,1,9003,1,1,133.1,100.0,0,6,6,0,0.0,0
1,1,0,21,0,0,37,19,9,8,0,0,1,0,10.8,1.4,1.74,7,1,9147,1,3,130.0,130.0,4,9,9,9,10.88888888888889,0
1,1,0,26,0,0,19,19,4,5,0,0,1,0,13.9,-0.3,0.79,39,1,9556,1,1,120.0,122.8,0,7,12,6,12.166666666666666,0
1,1,0,18,0,0,19,37,5,9,0,0,1,1,16.2,0.3,-0.92,17,1,9070,1,1,135.0,145.9,0,6,6,6,12.666666666666666,0
1,1,0,21,1,0,1,37,5,9,0,1,1,0,12.7,3.7,-1.7,1,1,9070,1,1,133.1,143.0,0,6,9,5,11.4,0
1,1,0,18,0,0,19,38,9,9,0,0,1,1,13.9,-0.3,0.79,43,1,171,1,1,145.0,100.0,0,0,0,0,0.0,0
1,1,0,19,1,0,37,37,5,9,1,0,1,1,12.7,3.7,-1.7,17,3,9853,1,1,138.0,125.1,0,6,6,6,13.5,0
1,1,0,19,1,0,38,19,5,8,0,0,1,0,12.4,0.5,1.79,1,3,9238,1,1,126.0,120.8,0,6,7,6,12.285714285714286,0
1,1,0,19,1,0,38,37,9,8,0,0,0,0,9.4,-0.8,-3.12,1,5,9085,1,1,121.0,114.0,0,5,12,0,0.0,4
1,1,0,19,1,0,37,37,7,5,0,0,1,0,9.4,-0.8,-3.12,17,1,9238,1,1,152.0,132.1,0,6,10,2,10.5,0
2,1,0,27,0,0,37,37,192,192,0,0,1,0,9.4,-0.8,-3.12,44,1,9085,1,39,160.0,160.0,0,5,12,3,14.0,2
1,1,0,22,1,0,37,37,5,5,0,0,1,0,12.7,3.7,-1.7,10,1,9085,1,1,134.0,134.0,2,5,7,5,14.2,0
1,1,0,18,1,0,37,1,9,7,0,0,1,0,15.5,2.8,-4.06,1,1,9773,1,1,128.0,124.2,0,6,8,5,13.0,0
1,1,0,20,1,0,38,38,5,5,0,0,1,0,9.4,-0.8,-3.12,17,4,9254,1,1,125.0,115.6,0,6,6,6,11.0,0
2,1,0,34,0,0,37,37,9,9,0,0,1,0,9.4,-0.8,-3.12,43,1,9991,0,1,130.0,128.2,3,8,9,3,11.0,0
1,1,0,18,1,0,1,38,5,8,0,0,1,0,13.9,-0.3,0.79,17,2,9500,1,1,138.0,132.8,0,7,9,6,12.385714285714286,0
1,1,1,20,1,0,1,1,5,5,0,0,1,0,9.4,-0.8,-3.12,17,2,9773,1,1,121.0,123.1,0,6,12,4,14.75,0
1,41,0,20,1,1,1,19,5,5,0,0,1,0,12.7,3.7,-1.7,1,1,9130,1,1,134.0,125.6,0,5,6,5,16.166666666666668,0
1,1,1,25,0,0,1,38,4,9,0,0,1,0,16.2,0.3,-0.92,39,1,9991,0,1,130.0,115.0,0,5,7,0,0.0,0
1,1,1,18,1,0,3,19,2,9,0,0,1,0,8.9,1.4,3.51,1,4,9119,1,1,126.0,123.6,0,5,6,5,12.4,0
1,1,1,18,0,0,1,1,9,9,0,0,0,0,8.9,1.4,3.51,1,1,9130,1,1,148.0,141.7,0,6,8,5,11.6,0
1,1,0,18,1,0,19,38,5,7,0,0,1,1,9.4,-0.8,-3.12,17,1,9853,1,1,160.0,139.0,0,6,8,5,12.2,0
1,1,0,19,0,0,1,19,5,4,0,0,1,1,12.4,0.5,1.79,17,1,9254,1,1,118.0,118.0,0,6,7,5,11.0,0
1,1,0,19,1,0,38,19,5,5,0,0,1,1,10.8,1.4,1.74,17,2,9853,1,1,150.0,142.0,0,6,8,6,12.333333333333334,0
1,1,0,21,0,0,1,1,5,5,0,0,1,1,13.9,-0.3,0.79,44,1,9238,1,1,140.0,143.4,3,6,6,6,14.833333333333334,0
1,1,0,20,1,0,1,37,9,9,0,0,1,1,12.4,0.5,1.79,1,1,9070,1,1,110.0,105.1,0,6,6,6,12.0,0
1,1,0,21,1,0,19,37,134,193,0,1,1,1,8.9,1.4,3.51,51,1,8014,0,42,140.0,138.0,13,13,13,11,12.727272727272728,0
1,41,0,34,0,1,37,37,9,8,0,0,1,0,10.8,1.4,1.74,43,1,9991,0,1,133.1,114.7,2,2,2,2,10.5,0
1,22,0,20,1,1,1,37,3,9,0,0,1,0,12.7,3.7,-1.7,1,4,9773,1,1,140.0,130.5,0,6,6,6,12.333333333333334,0
1,1,1,24,0,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,39,1,9991,0,1,110.0,134.3,0,5,10,0,0.0,0
1,1,1,18,0,0,1,1,4,3,0,0,1,0,16.2,0.3,-0.92,1,1,9500,1,1,148.0,137.5,0,7,7,7,14.842857142857143,0
1,1,1,28,0,0,1,1,9,7,0,0,1,0,11.1,0.6,2.02,39,1,9991,0,1,130.0,152.1,0,5,13,2,11.0,0
1,1,1,20,0,0,38,38,0,5,0,0,1,0,7.6,2.6,0.32,17,1,9254,1,1,132.0,126.1,0,6,9,4,10.75,0
1,1,1,22,1,0,1,1,7,4,0,0,1,0,9.4,-0.8,-3.12,43,1,9500,1,1,130.0,136.0,0,8,9,8,12.55375,1
1,1,1,19,1,0,19,1,4,4,0,0,1,0,10.8,1.4,1.74,1,4,9500,1,1,128.0,124.3,0,8,8,7,12.665714285714284,0
1,1,1,26,0,0,3,1,2,4,0,0,1,0,12.4,0.5,1.79,39,2,9556,1,1,133.1,136.1,0,7,7,2,11.75,0
1,1,1,21,1,0,37,37,9,9,0,0,0,0,9.4,-0.8,-3.12,1,2,9254,1,1,120.0,115.1,0,6,11,3,11.0,0
1,1,1,18,1,0,3,3,2,2,0,0,1,0,12.4,0.5,1.79,16,2,171,1,1,145.0,143.6,0,0,0,0,0.0,0
1,1,1,18,1,0,37,38,9,7,0,0,1,0,11.1,0.6,2.02,17,1,9147,1,1,127.0,115.8,0,5,5,5,13.4,0
1,1,1,22,1,0,19,19,4,7,0,0,1,0,11.1,0.6,2.02,1,2,171,1,1,135.0,149.0,14,17,21,17,12.578947368421051,0
2,1,1,36,0,0,37,37,9,9,0,0,1,0,16.2,0.3,-0.92,39,1,9119,1,19,133.1,100.0,0,5,0,0,0.0,0
1,1,1,20,1,0,38,38,9,9,0,0,1,1,13.9,-0.3,0.79,1,1,9773,1,1,125.0,133.4,0,6,8,6,12.0,0
1,1,1,20,0,0,3,4,2,2,0,0,1,0,10.8,1.4,1.74,17,5,9670,1,1,127.0,122.8,0,6,6,3,12.333333333333334,0
1,1,1,25,0,0,37,1,5,4,0,0,1,0,12.4,0.5,1.79,39,1,9991,0,1,133.1,151.2,0,5,11,4,11.5,0
1,1,1,35,0,0,37,19,6,4,0,0,1,0,15.5,2.8,-4.06,39,1,9003,1,1,150.0,137.0,1,6,7,5,12.8,0
1,1,1,22,0,0,1,37,7,7,0,0,1,0,11.1,0.6,2.02,1,1,171,1,1,133.1,118.0,0,0,0,0,0.0,0
1,1,1,20,0,0,38,38,9,5,0,1,0,0,16.2,0.3,-0.92,44,1,9003,1,39,130.0,130.0,0,6,16,4,11.8,0
1,1,1,50,0,0,37,1,9,10,0,0,1,0,16.2,0.3,-0.92,43,1,8014,0,12,133.1,112.5,6,13,13,6,11.333333333333334,0
1,1,1,20,0,0,19,38,9,8,0,0,1,0,10.8,1.4,1.74,1,1,9500,1,1,125.0,118.3,0,8,12,5,12.002,1
1,1,1,35,0,0,3,19,2,10,0,0,0,0,15.5,2.8,-4.06,7,1,9003,1,3,140.0,140.0,0,6,10,5,15.2,0
1,1,1,19,0,0,3,19,4,5,0,0,1,1,15.5,2.8,-4.06,1,1,9670,1,1,110.0,109.0,0,6,7,6,13.142857142857142,0
2,1,1,43,0,0,37,37,5,7,0,0,1,0,9.4,-0.8,-3.12,39,2,9147,1,1,133.1,110.0,0,5,14,0,0.0,1
1,1,1,19,0,0,3,38,2,1,0,0,1,0,10.8,1.4,1.74,17,5,9500,1,1,124.0,119.8,0,8,11,7,13.867142857142856,0
1,1,1,25,0,0,37,37,9,9,0,0,1,0,12.7,3.7,-1.7,39,1,9500,1,1,114.0,130.0,0,8,11,6,12.675,0
1,1,1,19,1,0,1,3,5,10,0,0,1,0,13.9,-0.3,0.79,16,1,171,1,1,155.0,167.3,0,0,0,0,0.0,0
1,1,1,22,1,0,38,37,5,5,0,0,1,0,12.7,3.7,-1.7,1,1,171,1,1,133.1,136.0,0,0,0,0,0.0,0
1,1,1,19,0,0,37,37,3,3,0,0,1,1,11.1,0.6,2.02,1,1,9254,1,1,125.0,124.0,0,6,7,6,11.0,0
2,1,1,32,0,0,19,37,3,9,0,0,1,0,13.9,-0.3,0.79,39,1,9991,0,1,120.0,132.9,0,5,11,4,10.75,0
2,1,1,57,1,0,37,37,9,7,0,0,1,0,9.4,-0.8,-3.12,39,1,9773,1,38,100.0,154.0,0,6,7,5,14.2,0
1,1,1,20,0,0,1,19,3,5,0,0,0,0,16.2,0.3,-0.92,1,1,9500,1,1,133.1,115.0,0,7,11,4,12.6,0
1,1,1,38,1,0,1,1,5,5,0,0,0,0,8.9,1.4,3.51,39,1,9991,0,1,120.0,96.0,0,5,5,0,0.0,0
2,1,1,45,0,0,37,3,9,3,0,0,1,0,12.4,0.5,1.79,39,1,9991,0,1,120.0,168.2,0,5,6,5,14.0,0
2,1,1,43,0,0,37,37,9,10,0,1,0,0,10.8,1.4,1.74,39,1,9773,1,1,110.0,140.0,0,6,16,2,10.0,0
